gt,clock,s1,s2,lead,tno,period,periodType,pno,player,success,actionType,actionNumber,previousAction,qualifier,subType,scoring,shirtNumber,firstName,familyName,internationalFirstName,internationalFamilyName,firstNameInitial,familyNameInitial,internationalFirstNameInitial,internationalFamilyNameInitial,scoreboardName
01:38,01:38:00,18,15,3,2,1,REGULAR,3,T. Allen,1,rebound,158,157,[],defensive,0,8,Teddy,Allen,Teddy,Allen,T,A,T,A,T. Allen
01:40,01:40:00,18,15,3,1,1,REGULAR,12,S. Teel,0,3pt,157,,[],jumpshot,1,2,Samage,Teel,Samage,Teel,S,T,S,T,S. Teel
01:45,01:45:00,18,15,3,1,1,REGULAR,12,S. Teel,1,rebound,156,155,[],defensive,0,2,Samage,Teel,Samage,Teel,S,T,S,T,S. Teel
01:48,01:48:00,18,15,3,2,1,REGULAR,6,E. Akot,0,3pt,155,,[],jumpshot,1,7,Emmanuel,Akot,Emmanuel,Akot,E,A,E,A,E. Akot
02:04,02:04:00,18,15,3,1,1,REGULAR,7,T. Donald,1,substitution,152,,[],out,0,3,Taye,Donald,Taye,Donald,T,D,T,D,T. Donald
02:04,02:04:00,18,15,3,1,1,REGULAR,6,E. Bandoumel,1,substitution,153,,[],in,0,8,Emmanuel,Bandoumel,Emmanuel,Bandoumel,E,B,E,B,E. Bandoumel
02:04,02:04:00,18,15,3,1,1,REGULAR,7,T. Donald,1,freethrow,151,,[],2of2,1,3,Taye,Donald,Taye,Donald,T,D,T,D,T. Donald
02:04,02:04:00,17,15,2,1,1,REGULAR,7,T. Donald,1,freethrow,150,,[],1of2,1,3,Taye,Donald,Taye,Donald,T,D,T,D,T. Donald
02:04,02:04:00,16,15,1,1,1,REGULAR,13,I. Jack,1,substitution,148,,[],out,0,14,Isaac,Jack,Isaac,Jack,I,J,I,J,I. Jack
02:04,02:04:00,16,15,1,1,1,REGULAR,14,D. Dainja,1,substitution,149,,[],in,0,42,Dain,Dainja,Dain,Dainja,D,D,D,D,D. Dainja
02:04,02:04:00,16,15,1,1,1,REGULAR,7,T. Donald,1,foulon,147,146,[],,0,3,Taye,Donald,Taye,Donald,T,D,T,D,T. Donald
02:04,02:04:00,16,15,1,2,1,REGULAR,5,D. Walker,1,foul,146,,"['shooting', '2freethrow']",personal,0,1,David,Walker,David,Walker,D,W,D,W,D. Walker
02:15,02:15:00,16,15,1,2,1,REGULAR,13,A. Chaney,1,assist,210,142,[],,0,11,Armani,Chaney,Armani,Chaney,A,C,A,C,A. Chaney
02:15,02:15:00,16,15,1,2,1,REGULAR,5,D. Walker,1,2pt,142,,['pointsinthepaint'],jumpshot,1,1,David,Walker,David,Walker,D,W,D,W,D. Walker
02:22,02:22:00,16,13,3,2,1,REGULAR,6,E. Akot,1,rebound,141,140,[],defensive,0,7,Emmanuel,Akot,Emmanuel,Akot,E,A,E,A,E. Akot
02:24,02:24:00,16,13,3,1,1,REGULAR,12,S. Teel,0,2pt,140,,[],jumpshot,1,2,Samage,Teel,Samage,Teel,S,T,S,T,S. Teel
02:32,02:32:00,16,13,3,2,1,REGULAR,13,A. Chaney,1,substitution,138,,[],in,0,11,Armani,Chaney,Armani,Chaney,A,C,A,C,A. Chaney
02:32,02:32:00,16,13,3,2,1,REGULAR,5,D. Walker,1,substitution,137,,[],in,0,1,David,Walker,David,Walker,D,W,D,W,D. Walker
02:32,02:32:00,16,13,3,2,1,REGULAR,9,D. Warren,1,substitution,135,,[],out,0,3,Davion,Warren,Davion,Warren,D,W,D,W,D. Warren
02:32,02:32:00,16,13,3,2,1,REGULAR,11,M. Kraus,1,substitution,136,,[],out,0,5,Mason,Kraus,Mason,Kraus,M,K,M,K,M. Kraus
02:44,02:44:00,16,13,3,2,1,REGULAR,9,D. Warren,1,2pt,133,,['pointsinthepaint'],turnaroundjumpshot,1,3,Davion,Warren,Davion,Warren,D,W,D,W,D. Warren
03:03,03:03:00,16,11,5,1,1,REGULAR,13,I. Jack,1,assist,132,131,[],,0,14,Isaac,Jack,Isaac,Jack,I,J,I,J,I. Jack
03:03,03:03:00,16,11,5,1,1,REGULAR,7,T. Donald,1,3pt,131,,"['2ndchance', 'fromturnover']",jumpshot,1,3,Taye,Donald,Taye,Donald,T,D,T,D,T. Donald
03:06,03:06:00,13,11,2,1,1,REGULAR,3,A. Rhooms,1,rebound,130,129,[],offensive,0,12,Aaron,Rhooms,Aaron,Rhooms,A,R,A,R,A. Rhooms
03:11,03:11:00,13,11,2,1,1,REGULAR,10,T. King,0,2pt,129,,['fromturnover'],jumpshot,1,0,Tre,King,Tre,King,T,K,T,K,T. King
03:25,03:25:00,13,11,2,2,1,REGULAR,4,S. Hildebrandt,1,substitution,124,,[],out,0,15,Simon,Hildebrandt,Simon,Hildebrandt,S,H,S,H,S. Hildebrandt
03:25,03:25:00,13,11,2,2,1,REGULAR,2,J. Tilmon Jr.,1,substitution,125,,[],in,0,35,Jeremiah,Tilmon Jr.,Jeremiah,Tilmon Jr.,J,T,J,T,J. Tilmon Jr.
03:25,03:25:00,13,11,2,2,1,REGULAR,6,E. Akot,1,turnover,123,,[],backcourt,0,7,Emmanuel,Akot,Emmanuel,Akot,E,A,E,A,E. Akot
03:30,03:30:00,13,11,2,2,1,REGULAR,0,,1,rebound,120,119,['team'],defensive,0,,,,,,,,,,
03:30,03:30:00,13,11,2,1,1,REGULAR,7,T. Donald,0,freethrow,119,,[],2of2,1,3,Taye,Donald,Taye,Donald,T,D,T,D,T. Donald
03:30,03:30:00,13,11,2,1,1,REGULAR,7,T. Donald,1,freethrow,118,,[],1of2,1,3,Taye,Donald,Taye,Donald,T,D,T,D,T. Donald
03:30,03:30:00,12,11,1,1,1,REGULAR,7,T. Donald,1,foulon,117,116,[],,0,3,Taye,Donald,Taye,Donald,T,D,T,D,T. Donald
03:30,03:30:00,12,11,1,2,1,REGULAR,11,M. Kraus,1,foul,116,,"['shooting', '2freethrow']",personal,0,5,Mason,Kraus,Mason,Kraus,M,K,M,K,M. Kraus
03:43,03:43:00,12,11,1,2,1,REGULAR,9,D. Warren,1,freethrow,111,,[],2of2,1,3,Davion,Warren,Davion,Warren,D,W,D,W,D. Warren
03:43,03:43:00,12,10,2,2,1,REGULAR,9,D. Warren,0,freethrow,110,,[],1of2,1,3,Davion,Warren,Davion,Warren,D,W,D,W,D. Warren
03:43,03:43:00,12,10,2,2,1,REGULAR,3,T. Allen,1,substitution,109,,[],in,0,8,Teddy,Allen,Teddy,Allen,T,A,T,A,T. Allen
03:43,03:43:00,12,10,2,2,1,REGULAR,11,M. Kraus,1,substitution,108,,[],in,0,5,Mason,Kraus,Mason,Kraus,M,K,M,K,M. Kraus
03:43,03:43:00,12,10,2,2,1,REGULAR,13,A. Chaney,1,substitution,106,,[],out,0,11,Armani,Chaney,Armani,Chaney,A,C,A,C,A. Chaney
03:43,03:43:00,12,10,2,2,1,REGULAR,14,K. Cross,1,substitution,107,,[],out,0,24,Kevin,Cross,Kevin,Cross,K,C,K,C,K. Cross
03:43,03:43:00,12,10,2,1,1,REGULAR,11,A. Toney,1,substitution,104,,[],out,0,5,Au'diese,Toney,Au'Diese,Toney,A,T,A,T,A. Toney
03:43,03:43:00,12,10,2,1,1,REGULAR,10,T. King,1,substitution,105,,[],in,0,0,Tre,King,Tre,King,T,K,T,K,T. King
03:43,03:43:00,12,10,2,2,1,REGULAR,9,D. Warren,1,foulon,103,102,[],,0,3,Davion,Warren,Davion,Warren,D,W,D,W,D. Warren
03:43,03:43:00,12,10,2,1,1,REGULAR,12,S. Teel,1,foul,102,,"['shooting', '2freethrow']",personal,0,2,Samage,Teel,Samage,Teel,S,T,S,T,S. Teel
03:45,03:45:00,12,10,2,2,1,REGULAR,4,S. Hildebrandt,1,rebound,100,98,[],defensive,0,15,Simon,Hildebrandt,Simon,Hildebrandt,S,H,S,H,S. Hildebrandt
03:49,03:49:00,12,10,2,2,1,REGULAR,9,D. Warren,1,block,99,98,[],,0,3,Davion,Warren,Davion,Warren,D,W,D,W,D. Warren
03:49,03:49:00,12,10,2,1,1,REGULAR,7,T. Donald,0,2pt,98,,"['fromturnover', 'pointsinthepaint', 'blocked']",drivinglayup,1,3,Taye,Donald,Taye,Donald,T,D,T,D,T. Donald
03:53,03:53:00,12,10,2,1,1,REGULAR,7,T. Donald,1,steal,97,96,[],,0,3,Taye,Donald,Taye,Donald,T,D,T,D,T. Donald
03:53,03:53:00,12,10,2,2,1,REGULAR,9,D. Warren,1,turnover,96,,[],ballhandling,0,3,Davion,Warren,Davion,Warren,D,W,D,W,D. Warren
04:12,04:12:00,12,10,2,1,1,REGULAR,13,I. Jack,1,assist,95,94,[],,0,14,Isaac,Jack,Isaac,Jack,I,J,I,J,I. Jack
04:12,04:12:00,12,10,2,1,1,REGULAR,12,S. Teel,1,2pt,94,,"['fromturnover', 'pointsinthepaint', 'fastbreak']",drivinglayup,1,2,Samage,Teel,Samage,Teel,S,T,S,T,S. Teel
04:17,04:17:00,10,10,0,1,1,REGULAR,13,I. Jack,1,steal,93,92,[],,0,14,Isaac,Jack,Isaac,Jack,I,J,I,J,I. Jack
04:17,04:17:00,10,10,0,2,1,REGULAR,14,K. Cross,1,turnover,92,,[],badpass,0,24,Kevin,Cross,Kevin,Cross,K,C,K,C,K. Cross
04:23,04:23:00,10,10,0,2,1,REGULAR,14,K. Cross,1,rebound,91,90,[],defensive,0,24,Kevin,Cross,Kevin,Cross,K,C,K,C,K. Cross
04:26,04:26:00,10,10,0,1,1,REGULAR,7,T. Donald,0,3pt,90,,[],jumpshot,1,3,Taye,Donald,Taye,Donald,T,D,T,D,T. Donald
04:30,04:30:00,10,10,0,1,1,REGULAR,14,D. Dainja,1,substitution,87,,[],out,0,42,Dain,Dainja,Dain,Dainja,D,D,D,D,D. Dainja
04:30,04:30:00,10,10,0,1,1,REGULAR,13,I. Jack,1,substitution,88,,[],in,0,14,Isaac,Jack,Isaac,Jack,I,J,I,J,I. Jack
04:30,04:30:00,10,10,0,0,1,REGULAR,0,,1,timeout,85,,[],officials,0,,,,,,,,,,
04:53,04:53:00,10,10,0,2,1,REGULAR,9,D. Warren,1,assist,83,82,[],,0,3,Davion,Warren,Davion,Warren,D,W,D,W,D. Warren
04:53,04:53:00,10,10,0,2,1,REGULAR,14,K. Cross,1,2pt,82,,['pointsinthepaint'],layup,1,24,Kevin,Cross,Kevin,Cross,K,C,K,C,K. Cross
05:09,05:09:00,10,8,2,2,1,REGULAR,3,T. Allen,1,substitution,79,,[],out,0,8,Teddy,Allen,Teddy,Allen,T,A,T,A,T. Allen
05:09,05:09:00,10,8,2,2,1,REGULAR,9,D. Warren,1,substitution,80,,[],in,0,3,Davion,Warren,Davion,Warren,D,W,D,W,D. Warren
05:09,05:09:00,10,8,2,1,1,REGULAR,7,T. Donald,1,assist,78,77,[],,0,3,Taye,Donald,Taye,Donald,T,D,T,D,T. Donald
05:09,05:09:00,10,8,2,1,1,REGULAR,14,D. Dainja,1,2pt,77,,"['pointsinthepaint', 'fastbreak']",layup,1,42,Dain,Dainja,Dain,Dainja,D,D,D,D,D. Dainja
05:13,05:13:00,8,8,0,1,1,REGULAR,7,T. Donald,1,rebound,75,74,[],defensive,0,3,Taye,Donald,Taye,Donald,T,D,T,D,T. Donald
05:16,05:16:00,8,8,0,2,1,REGULAR,14,K. Cross,0,3pt,74,,[],jumpshot,1,24,Kevin,Cross,Kevin,Cross,K,C,K,C,K. Cross
05:29,05:29:00,8,8,0,1,1,REGULAR,7,T. Donald,1,assist,73,72,[],,0,3,Taye,Donald,Taye,Donald,T,D,T,D,T. Donald
05:29,05:29:00,8,8,0,1,1,REGULAR,3,A. Rhooms,1,2pt,72,,"['fromturnover', 'pointsinthepaint']",jumpshot,1,12,Aaron,Rhooms,Aaron,Rhooms,A,R,A,R,A. Rhooms
05:36,05:36:00,6,8,-2,1,1,REGULAR,7,T. Donald,1,steal,71,70,[],,0,3,Taye,Donald,Taye,Donald,T,D,T,D,T. Donald
05:36,05:36:00,6,8,-2,2,1,REGULAR,13,A. Chaney,1,turnover,70,,[],ballhandling,0,11,Armani,Chaney,Armani,Chaney,A,C,A,C,A. Chaney
05:41,05:41:00,6,8,-2,2,1,REGULAR,3,T. Allen,1,steal,69,68,[],,0,8,Teddy,Allen,Teddy,Allen,T,A,T,A,T. Allen
05:41,05:41:00,6,8,-2,1,1,REGULAR,11,A. Toney,1,turnover,68,,[],badpass,0,5,Au'diese,Toney,Au'Diese,Toney,A,T,A,T,A. Toney
05:56,05:56:00,6,8,-2,2,1,REGULAR,14,K. Cross,1,substitution,67,,[],in,0,24,Kevin,Cross,Kevin,Cross,K,C,K,C,K. Cross
05:56,05:56:00,6,8,-2,2,1,REGULAR,6,E. Akot,1,substitution,66,,[],in,0,7,Emmanuel,Akot,Emmanuel,Akot,E,A,E,A,E. Akot
05:56,05:56:00,6,8,-2,2,1,REGULAR,5,D. Walker,1,substitution,64,,[],out,0,1,David,Walker,David,Walker,D,W,D,W,D. Walker
05:56,05:56:00,6,8,-2,2,1,REGULAR,2,J. Tilmon Jr.,1,substitution,65,,[],out,0,35,Jeremiah,Tilmon Jr.,Jeremiah,Tilmon Jr.,J,T,J,T,J. Tilmon Jr.
05:56,05:56:00,6,8,-2,1,1,REGULAR,3,A. Rhooms,1,substitution,63,,[],in,0,12,Aaron,Rhooms,Aaron,Rhooms,A,R,A,R,A. Rhooms
05:56,05:56:00,6,8,-2,1,1,REGULAR,7,T. Donald,1,substitution,62,,[],in,0,3,Taye,Donald,Taye,Donald,T,D,T,D,T. Donald
05:56,05:56:00,6,8,-2,1,1,REGULAR,1,M. Bourcier,1,substitution,60,,[],out,0,13,Mason,Bourcier,Mason,Bourcier,M,B,M,B,M. Bourcier
05:56,05:56:00,6,8,-2,1,1,REGULAR,12,S. Teel,1,substitution,61,,[],in,0,2,Samage,Teel,Samage,Teel,S,T,S,T,S. Teel
05:56,05:56:00,6,8,-2,1,1,REGULAR,10,T. King,1,substitution,58,,[],out,0,0,Tre,King,Tre,King,T,K,T,K,T. King
05:56,05:56:00,6,8,-2,1,1,REGULAR,6,E. Bandoumel,1,substitution,59,,[],out,0,8,Emmanuel,Bandoumel,Emmanuel,Bandoumel,E,B,E,B,E. Bandoumel
05:56,05:56:00,6,8,-2,1,1,REGULAR,1,M. Bourcier,1,foulon,56,54,[],,0,13,Mason,Bourcier,Mason,Bourcier,M,B,M,B,M. Bourcier
05:56,05:56:00,6,8,-2,2,1,REGULAR,2,J. Tilmon Jr.,1,turnover,55,54,[],offensive,0,35,Jeremiah,Tilmon Jr.,Jeremiah,Tilmon Jr.,J,T,J,T,J. Tilmon Jr.
05:56,05:56:00,6,8,-2,2,1,REGULAR,2,J. Tilmon Jr.,1,foul,54,,[],offensive,0,35,Jeremiah,Tilmon Jr.,Jeremiah,Tilmon Jr.,J,T,J,T,J. Tilmon Jr.
06:07,06:07:00,6,8,-2,1,1,REGULAR,6,E. Bandoumel,1,turnover,51,,[],badpass,0,8,Emmanuel,Bandoumel,Emmanuel,Bandoumel,E,B,E,B,E. Bandoumel
06:28,06:28:00,6,8,-2,2,1,REGULAR,2,J. Tilmon Jr.,1,2pt,47,,"['2ndchance', 'pointsinthepaint']",dunk,1,35,Jeremiah,Tilmon Jr.,Jeremiah,Tilmon Jr.,J,T,J,T,J. Tilmon Jr.
06:29,06:29:00,6,6,0,2,1,REGULAR,2,J. Tilmon Jr.,1,rebound,46,45,[],offensive,0,35,Jeremiah,Tilmon Jr.,Jeremiah,Tilmon Jr.,J,T,J,T,J. Tilmon Jr.
06:34,06:34:00,6,6,0,2,1,REGULAR,3,T. Allen,0,2pt,45,,['pointsinthepaint'],layup,1,8,Teddy,Allen,Teddy,Allen,T,A,T,A,T. Allen
06:55,06:55:00,6,6,0,1,1,REGULAR,11,A. Toney,1,assist,44,43,[],,0,5,Au'diese,Toney,Au'Diese,Toney,A,T,A,T,A. Toney
06:55,06:55:00,6,6,0,1,1,REGULAR,10,T. King,1,2pt,43,,"['2ndchance', 'fromturnover', 'pointsinthepaint']",layup,1,0,Tre,King,Tre,King,T,K,T,K,T. King
06:57,06:57:00,4,6,-2,2,1,REGULAR,6,E. Akot,1,substitution,40,,[],out,0,7,Emmanuel,Akot,Emmanuel,Akot,E,A,E,A,E. Akot
06:57,06:57:00,4,6,-2,2,1,REGULAR,4,S. Hildebrandt,1,substitution,41,,[],in,0,15,Simon,Hildebrandt,Simon,Hildebrandt,S,H,S,H,S. Hildebrandt
06:57,06:57:00,4,6,-2,1,1,REGULAR,0,,1,rebound,39,37,['team'],offensive,0,,,,,,,,,,
06:57,06:57:00,4,6,-2,2,1,REGULAR,2,J. Tilmon Jr.,1,block,38,37,[],,0,35,Jeremiah,Tilmon Jr.,Jeremiah,Tilmon Jr.,J,T,J,T,J. Tilmon Jr.
06:57,06:57:00,4,6,-2,1,1,REGULAR,14,D. Dainja,0,2pt,37,,"['fromturnover', 'pointsinthepaint', 'blocked']",layup,1,42,Dain,Dainja,Dain,Dainja,D,D,D,D,D. Dainja
07:14,07:14:00,4,6,-2,2,1,REGULAR,13,A. Chaney,1,turnover,34,,[],badpass,0,11,Armani,Chaney,Armani,Chaney,A,C,A,C,A. Chaney
07:16,07:16:00,4,6,-2,2,1,REGULAR,3,T. Allen,1,rebound,32,31,[],defensive,0,8,Teddy,Allen,Teddy,Allen,T,A,T,A,T. Allen
07:19,07:19:00,4,6,-2,1,1,REGULAR,10,T. King,0,2pt,31,,['pointsinthepaint'],jumpshot,1,0,Tre,King,Tre,King,T,K,T,K,T. King
07:35,07:35:00,4,6,-2,2,1,REGULAR,13,A. Chaney,1,assist,86,30,[],,0,11,Armani,Chaney,Armani,Chaney,A,C,A,C,A. Chaney
07:35,07:35:00,4,6,-2,2,1,REGULAR,3,T. Allen,1,2pt,30,,['fromturnover'],floatingjumpshot,1,8,Teddy,Allen,Teddy,Allen,T,A,T,A,T. Allen
07:48,07:48:00,4,4,0,2,1,REGULAR,3,T. Allen,1,foulon,28,27,[],,0,8,Teddy,Allen,Teddy,Allen,T,A,T,A,T. Allen
07:48,07:48:00,4,4,0,1,1,REGULAR,10,T. King,1,foul,27,,[],personal,0,0,Tre,King,Tre,King,T,K,T,K,T. King
07:51,07:51:00,4,4,0,2,1,REGULAR,3,T. Allen,1,steal,25,24,[],,0,8,Teddy,Allen,Teddy,Allen,T,A,T,A,T. Allen
07:51,07:51:00,4,4,0,1,1,REGULAR,14,D. Dainja,1,turnover,24,,[],ballhandling,0,42,Dain,Dainja,Dain,Dainja,D,D,D,D,D. Dainja
08:13,08:13:00,4,4,0,2,1,REGULAR,3,T. Allen,1,2pt,23,,['pointsinthepaint'],turnaroundjumpshot,1,8,Teddy,Allen,Teddy,Allen,T,A,T,A,T. Allen
08:27,08:27:00,4,2,2,1,1,REGULAR,10,T. King,1,2pt,22,,"['pointsinthepaint', 'fastbreak']",layup,1,0,Tre,King,Tre,King,T,K,T,K,T. King
08:32,08:32:00,2,2,0,1,1,REGULAR,11,A. Toney,1,rebound,21,20,[],defensive,0,5,Au'diese,Toney,Au'Diese,Toney,A,T,A,T,A. Toney
08:36,08:36:00,2,2,0,2,1,REGULAR,13,A. Chaney,0,3pt,20,,[],jumpshot,1,11,Armani,Chaney,Armani,Chaney,A,C,A,C,A. Chaney
08:45,08:45:00,2,2,0,2,1,REGULAR,6,E. Akot,1,rebound,19,18,[],defensive,0,7,Emmanuel,Akot,Emmanuel,Akot,E,A,E,A,E. Akot
08:48,08:48:00,2,2,0,1,1,REGULAR,10,T. King,0,3pt,18,,['fromturnover'],jumpshot,1,0,Tre,King,Tre,King,T,K,T,K,T. King
09:09,09:09:00,2,2,0,1,1,REGULAR,11,A. Toney,1,steal,15,14,[],,0,5,Au'diese,Toney,Au'Diese,Toney,A,T,A,T,A. Toney
09:09,09:09:00,2,2,0,2,1,REGULAR,5,D. Walker,1,turnover,14,,[],badpass,0,1,David,Walker,David,Walker,D,W,D,W,D. Walker
09:13,09:13:00,2,2,0,2,1,REGULAR,3,T. Allen,1,rebound,13,12,[],defensive,0,8,Teddy,Allen,Teddy,Allen,T,A,T,A,T. Allen
09:16,09:16:00,2,2,0,1,1,REGULAR,1,M. Bourcier,0,2pt,12,,['pointsinthepaint'],floatingjumpshot,1,13,Mason,Bourcier,Mason,Bourcier,M,B,M,B,M. Bourcier
09:28,09:28:00,2,2,0,2,1,REGULAR,3,T. Allen,1,assist,11,10,[],,0,8,Teddy,Allen,Teddy,Allen,T,A,T,A,T. Allen
09:28,09:28:00,2,2,0,2,1,REGULAR,6,E. Akot,1,2pt,10,,['pointsinthepaint'],reverselayup,1,7,Emmanuel,Akot,Emmanuel,Akot,E,A,E,A,E. Akot
09:38,09:38:00,2,0,2,1,1,REGULAR,14,D. Dainja,1,2pt,9,,"['2ndchance', 'pointsinthepaint']",tipinlayup,1,42,Dain,Dainja,Dain,Dainja,D,D,D,D,D. Dainja
09:38,09:38:00,0,0,0,1,1,REGULAR,14,D. Dainja,1,rebound,8,7,[],offensive,0,42,Dain,Dainja,Dain,Dainja,D,D,D,D,D. Dainja
09:45,09:45:00,0,0,0,1,1,REGULAR,6,E. Bandoumel,0,2pt,7,,['pointsinthepaint'],floatingjumpshot,1,8,Emmanuel,Bandoumel,Emmanuel,Bandoumel,E,B,E,B,E. Bandoumel
09:59,09:59:00,0,0,0,2,1,REGULAR,2,J. Tilmon Jr.,1,jumpball,6,4,[],lost,0,35,Jeremiah,Tilmon Jr.,Jeremiah,Tilmon Jr.,J,T,J,T,J. Tilmon Jr.
09:59,09:59:00,0,0,0,1,1,REGULAR,14,D. Dainja,1,jumpball,5,4,[],won,0,42,Dain,Dainja,Dain,Dainja,D,D,D,D,D. Dainja
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,jumpball,4,,[],startperiod,0,,,,,,,,,,
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,period,2,,[],start,0,,,,,,,,,,
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,game,1,,[],start,0,,,,,,,,,,
